order_id,customer_id,order_date,branch,order_total
O004235,C00535,2026-01-18,Binley (Coventry),2984.22
O004236,C00535,2026-01-25,Binley (Coventry),2817.32
O004237,C00537,2025-01-05,Birmingham South,5231.17
O004238,C00538,2025-09-14,Binley (Coventry),3681.47
O004239,C00538,2024-11-05,Binley (Coventry),5153.26
O004240,C00538,2026-03-30,Binley (Coventry),4311.1
O004241,C00539,2025-12-09,Birmingham South,7604.2
O004242,C00539,2025-03-01,Birmingham South,1180.16
O004243,C00539,2024-09-01,Birmingham South,793.07
O004244,C00539,2026-03-02,Birmingham South,3514.14
O004245,C00539,2024-03-26,Birmingham South,4727.39
O004246,C00539,2026-05-29,Birmingham South,7825.24
O004247,C00539,2024-02-21,Birmingham South,9463.77
O004248,C00539,2024-06-10,Birmingham South,1278.97
O004249,C00539,2025-11-23,Birmingham South,6778.91
O004250,C00541,2024-11-03,Rugby,1577.76
O004251,C00541,2024-03-28,Rugby,1612.24
O004252,C00541,2025-12-08,Rugby,9918.1
O004253,C00541,2026-04-12,Rugby,393.2
O004254,C00541,2026-01-09,Rugby,799.77
O004255,C00541,2024-10-05,Rugby,3360.98
O004256,C00541,2024-09-19,Rugby,9319.52
O004257,C00541,2025-12-25,Rugby,3934.91
O004258,C00541,2024-01-27,Rugby,3577.09
O004259,C00541,2024-04-05,Rugby,1494.75
O004260,C00541,2026-05-17,Rugby,326.27
O004261,C00541,2026-02-16,Rugby,6280.75
O004262,C00542,2025-02-10,Leicester,4896.24
O004263,C00542,2025-05-19,Leicester,1601.27
O004264,C00542,2025-06-19,Leicester,209.69
O004265,C00542,2025-08-16,Leicester,4775.29
O004266,C00542,2024-09-12,Leicester,985.21
O004267,C00542,2026-03-29,Leicester,6789.44
O004268,C00542,2025-12-11,Leicester,11501.24
O004269,C00542,2026-01-19,Leicester,1639.32
O004270,C00542,2025-05-19,Leicester,3649.72
O004271,C00542,2026-05-08,Leicester,4998.35
O004272,C00542,2026-01-30,Leicester,5964.23
O004273,C00542,2026-02-26,Leicester,4389.95
O004274,C00542,2025-03-06,Leicester,326.27
O004275,C00542,2024-11-14,Leicester,10945.87
O004276,C00542,2025-12-28,Leicester,7558.57
O004277,C00542,2024-01-18,Leicester,950.32
O004278,C00542,2025-02-25,Leicester,6894.76
O004279,C00542,2026-03-29,Leicester,4490.29
O004280,C00542,2025-02-06,Leicester,1059.47
O004281,C00542,2024-02-09,Leicester,8610.5
O004282,C00542,2025-05-07,Leicester,7512.12
O004283,C00542,2024-04-15,Leicester,1310.13
O004284,C00542,2024-09-16,Leicester,2476.05
O004285,C00543,2024-03-11,Leicester,2887.38
O004286,C00543,2025-01-25,Leicester,491.5
O004287,C00543,2025-01-30,Leicester,1612.24
O004288,C00543,2026-06-17,Leicester,4814.32
O004289,C00543,2024-12-13,Leicester,3091.08
O004290,C00543,2025-05-27,Leicester,2050.89
O004291,C00543,2025-05-26,Leicester,5424.63
O004292,C00543,2024-10-14,Leicester,6730.37
O004293,C00543,2024-01-10,Leicester,1098.81
O004294,C00543,2025-09-07,Leicester,6169.9
O004295,C00544,2025-10-29,Northampton,9953.89
O004296,C00544,2025-01-11,Northampton,885.59
O004297,C00545,2024-09-21,Binley (Coventry),1952.6
O004298,C00545,2025-08-10,Binley (Coventry),1924.92
O004299,C00545,2024-02-03,Binley (Coventry),6669.9
O004300,C00545,2025-10-05,Binley (Coventry),3859.65
O004301,C00545,2024-01-16,Binley (Coventry),8411.1
O004302,C00545,2026-06-16,Binley (Coventry),151.38
O004303,C00546,2025-03-14,Binley (Coventry),5397.36
O004304,C00546,2024-12-17,Binley (Coventry),697.82
O004305,C00546,2025-02-28,Binley (Coventry),3075.45
O004306,C00547,2025-12-14,Northampton,5496.67
O004307,C00547,2025-12-29,Northampton,3253.02
O004308,C00547,2024-10-12,Northampton,3110.15
O004309,C00547,2025-04-21,Northampton,6300.4
O004310,C00547,2024-03-17,Northampton,6544.36
O004311,C00547,2024-11-04,Northampton,5661.95
O004312,C00547,2026-03-03,Northampton,5391.77
O004313,C00547,2025-10-17,Northampton,4608.08
O004314,C00547,2025-12-31,Northampton,8596.13
O004315,C00547,2024-05-07,Northampton,2585.14
O004316,C00547,2026-06-25,Northampton,4085.31
O004317,C00547,2026-04-27,Northampton,1694.05
O004318,C00547,2025-07-27,Northampton,3167.84
O004319,C00548,2024-01-02,Northampton,3875.0
O004320,C00549,2024-03-02,Northampton,8293.04
O004321,C00549,2026-05-28,Northampton,4678.74
O004322,C00549,2025-07-26,Northampton,8732.48
O004323,C00549,2024-12-14,Northampton,892.94
O004324,C00549,2024-03-29,Northampton,7344.96
O004325,C00549,2024-03-02,Northampton,7956.7
O004326,C00549,2025-07-16,Northampton,4614.81
O004327,C00550,2024-04-21,Rugby,86.28
O004328,C00550,2024-07-12,Rugby,4424.92
O004329,C00550,2026-04-10,Rugby,2999.22
O004330,C00550,2025-10-08,Rugby,6214.85
O004331,C00550,2025-05-25,Rugby,4056.71
O004332,C00550,2024-08-28,Rugby,5724.52
O004333,C00550,2026-01-09,Rugby,7640.98
O004334,C00550,2025-02-23,Rugby,6576.92
O004335,C00550,2025-02-08,Rugby,6845.8
O004336,C00550,2025-11-24,Rugby,6157.02
O004337,C00550,2024-04-15,Rugby,3459.99
O004338,C00550,2024-12-07,Rugby,673.82
O004339,C00550,2025-03-23,Rugby,1139.18
O004340,C00550,2024-08-09,Rugby,4304.29
O004341,C00550,2024-12-19,Rugby,2038.47
O004342,C00550,2024-08-16,Rugby,3357.55
O004343,C00550,2026-02-10,Rugby,4797.82
O004344,C00550,2024-03-29,Rugby,5528.74
O004345,C00550,2026-02-01,Rugby,6484.82
O004346,C00550,2025-08-30,Rugby,2891.04
O004347,C00550,2026-05-10,Rugby,4184.98
O004348,C00550,2024-08-01,Rugby,2640.16
O004349,C00550,2024-08-10,Rugby,2702.14
O004350,C00550,2026-03-02,Rugby,9527.85
O004351,C00551,2026-04-09,Nuneaton,397.7
O004352,C00552,2024-02-04,Rugby,2330.32
O004353,C00552,2024-07-21,Rugby,2212.55
O004354,C00553,2025-02-12,Leicester,957.12
O004355,C00553,2025-10-23,Leicester,5109.86
O004356,C00553,2025-03-26,Leicester,4056.71
O004357,C00554,2025-08-08,Northampton,8057.82
O004358,C00554,2024-11-10,Northampton,2316.53
O004359,C00554,2025-05-16,Northampton,8412.96
O004360,C00554,2024-07-30,Northampton,3679.41
O004361,C00555,2025-09-23,Birmingham South,3068.64
O004362,C00555,2025-07-23,Birmingham South,4314.95
O004363,C00555,2024-08-14,Birmingham South,5710.79
O004364,C00555,2024-08-31,Birmingham South,3304.07
O004365,C00555,2026-02-14,Birmingham South,3775.02
O004366,C00556,2025-10-15,Leicester,1364.55
O004367,C00556,2024-08-16,Leicester,7270.38
O004368,C00556,2025-11-25,Leicester,7866.96
O004369,C00556,2025-06-24,Leicester,1986.71
O004370,C00556,2024-06-05,Leicester,1195.8
O004371,C00556,2025-08-02,Leicester,9288.66
O004372,C00556,2024-08-21,Leicester,5007.29
O004373,C00556,2024-11-24,Leicester,3373.3
O004374,C00556,2025-04-26,Leicester,2464.32
O004375,C00556,2024-08-10,Leicester,1204.6
O004376,C00556,2026-01-26,Leicester,679.75
O004377,C00556,2026-01-23,Leicester,4370.59
O004378,C00556,2026-01-23,Leicester,5389.65
O004379,C00556,2025-06-01,Leicester,5685.72
O004380,C00556,2026-03-27,Leicester,954.52
O004381,C00556,2024-02-04,Leicester,5363.57
O004382,C00556,2025-02-27,Leicester,4008.4
O004383,C00556,2025-10-05,Leicester,5291.05
O004384,C00556,2025-09-20,Leicester,3023.91
O004385,C00556,2026-03-25,Leicester,4193.8
O004386,C00556,2025-11-17,Leicester,1439.97
O004387,C00556,2025-05-22,Leicester,1380.54
O004388,C00556,2024-10-26,Leicester,1993.93
O004389,C00556,2024-12-24,Leicester,6941.49
O004390,C00556,2024-09-18,Leicester,6539.47
O004391,C00556,2026-06-22,Leicester,1601.27
O004392,C00556,2024-05-13,Leicester,7902.28
O004393,C00556,2024-07-14,Leicester,6008.67
O004394,C00557,2026-04-14,Leicester,8504.36
O004395,C00557,2025-09-25,Leicester,3447.78
O004396,C00557,2026-02-03,Leicester,5334.71
O004397,C00558,2024-09-28,Rugby,1373.4
O004398,C00558,2024-09-14,Rugby,3621.64
O004399,C00558,2026-04-22,Rugby,704.81
O004400,C00558,2025-06-17,Rugby,10459.56
O004401,C00559,2025-02-16,Birmingham South,5568.64
O004402,C00559,2025-03-12,Birmingham South,442.56
O004403,C00559,2024-04-28,Birmingham South,7871.22
O004404,C00559,2024-12-25,Birmingham South,5178.26
O004405,C00559,2024-05-05,Birmingham South,4726.71
O004406,C00559,2024-05-14,Birmingham South,6972.57
O004407,C00559,2026-02-06,Birmingham South,97.63
O004408,C00559,2024-06-20,Birmingham South,3426.88
O004409,C00559,2024-07-07,Birmingham South,7951.39
O004410,C00559,2024-04-04,Birmingham South,6066.26
O004411,C00559,2025-09-14,Birmingham South,6961.44
O004412,C00559,2024-05-03,Birmingham South,9800.05
O004413,C00559,2025-03-24,Birmingham South,2156.28
O004414,C00559,2026-03-25,Birmingham South,5309.01
O004415,C00559,2025-09-03,Birmingham South,2750.46
O004416,C00559,2024-01-18,Birmingham South,5845.67
O004417,C00559,2024-08-13,Birmingham South,817.16
O004418,C00559,2024-10-13,Birmingham South,5739.35
O004419,C00559,2025-05-04,Birmingham South,1577.76
O004420,C00559,2025-05-22,Birmingham South,5041.91
O004421,C00559,2024-09-18,Birmingham South,3408.09
O004422,C00559,2024-03-01,Birmingham South,4485.34
O004423,C00559,2025-11-20,Birmingham South,295.04
O004424,C00559,2024-04-30,Birmingham South,5956.49
O004425,C00561,2026-03-17,Birmingham South,2381.15
O004426,C00561,2025-09-06,Birmingham South,5991.65
O004427,C00561,2025-12-21,Birmingham South,5003.65
O004428,C00561,2025-01-02,Birmingham South,990.42
O004429,C00561,2024-04-01,Birmingham South,159.52
O004430,C00561,2026-05-12,Birmingham South,2936.66
O004431,C00561,2024-05-05,Birmingham South,5214.23
O004432,C00561,2026-02-04,Birmingham South,9224.92
O004433,C00562,2024-09-26,Northampton,3407.35
O004434,C00562,2025-08-27,Northampton,2323.2
O004435,C00562,2025-12-09,Northampton,8105.46
O004436,C00562,2025-10-14,Northampton,8357.08
O004437,C00562,2024-10-07,Northampton,126.15
O004438,C00562,2025-11-12,Northampton,8094.65
O004439,C00562,2026-05-18,Northampton,4158.88
O004440,C00562,2025-04-10,Northampton,4728.23
O004441,C00562,2024-04-08,Northampton,5238.24
O004442,C00562,2025-04-25,Northampton,5874.13
O004443,C00563,2024-02-13,Nuneaton,1269.19
O004444,C00564,2024-11-11,Nuneaton,9495.16
O004445,C00564,2025-10-28,Nuneaton,638.95
O004446,C00564,2025-01-13,Nuneaton,3297.26
O004447,C00564,2024-03-05,Nuneaton,1692.99
O004448,C00564,2026-01-04,Nuneaton,1375.41
O004449,C00564,2024-07-26,Nuneaton,1322.46
O004450,C00564,2025-06-17,Nuneaton,6854.6
O004451,C00564,2025-02-03,Nuneaton,1456.5
O004452,C00564,2024-04-20,Nuneaton,1905.23
O004453,C00564,2025-10-02,Nuneaton,4007.5
O004454,C00564,2026-02-24,Nuneaton,548.56
O004455,C00564,2025-06-11,Nuneaton,4457.98
O004456,C00566,2026-06-23,Rugby,3953.04
O004457,C00566,2024-09-21,Rugby,1457.58
O004458,C00566,2024-10-14,Rugby,3774.42
O004459,C00566,2026-03-19,Rugby,7708.5
O004460,C00566,2026-02-19,Rugby,6183.46
O004461,C00566,2024-05-30,Rugby,4694.96
O004462,C00566,2025-08-02,Rugby,6194.0
O004463,C00566,2024-06-15,Rugby,8851.97
O004464,C00566,2025-01-05,Rugby,5001.76
O004465,C00566,2025-05-29,Rugby,5013.82
O004466,C00566,2026-02-04,Rugby,2312.57
O004467,C00566,2024-11-30,Rugby,1830.15
O004468,C00566,2025-06-23,Rugby,4491.07
O004469,C00566,2024-08-23,Rugby,4866.15
O004470,C00566,2025-04-29,Rugby,8332.41
O004471,C00566,2025-05-22,Rugby,3507.34
O004472,C00566,2026-01-10,Rugby,6110.05
O004473,C00566,2024-07-31,Rugby,1237.67
O004474,C00567,2024-04-15,Rugby,2106.38
O004475,C00567,2025-11-03,Rugby,1904.4
O004476,C00567,2025-12-29,Rugby,1069.11
O004477,C00568,2024-10-11,Nuneaton,6724.58
O004478,C00568,2024-12-26,Nuneaton,5247.98
O004479,C00568,2026-05-20,Nuneaton,5524.36
O004480,C00568,2026-06-27,Nuneaton,6549.33
O004481,C00568,2025-03-18,Nuneaton,7420.33
O004482,C00568,2025-09-06,Nuneaton,9521.65
O004483,C00569,2024-02-24,Rugby,4070.18
O004484,C00569,2024-06-06,Rugby,7375.39
O004485,C00569,2025-05-17,Rugby,4246.33
O004486,C00569,2024-06-13,Rugby,3499.75
O004487,C00569,2024-09-27,Rugby,7836.2
O004488,C00570,2024-11-13,Binley (Coventry),3554.63
O004489,C00570,2025-02-16,Binley (Coventry),4889.33
O004490,C00570,2025-01-21,Binley (Coventry),2479.28
O004491,C00570,2024-05-03,Binley (Coventry),4658.47
O004492,C00570,2024-05-03,Binley (Coventry),10263.22
O004493,C00571,2025-12-26,Nuneaton,1577.11
O004494,C00571,2024-11-02,Nuneaton,7922.07
O004495,C00571,2025-11-09,Nuneaton,3003.65
O004496,C00571,2025-02-14,Nuneaton,5890.92
O004497,C00572,2025-08-15,Northampton,3967.65
O004498,C00572,2024-09-24,Northampton,1726.55
O004499,C00572,2025-04-23,Northampton,6953.06
O004500,C00572,2024-09-15,Northampton,8647.58
O004501,C00572,2026-04-05,Northampton,4103.41
O004502,C00572,2024-09-09,Northampton,4248.16
O004503,C00572,2025-12-06,Northampton,8585.83
O004504,C00572,2025-06-16,Northampton,9008.78
O004505,C00572,2024-08-01,Northampton,5268.53
O004506,C00573,2024-07-02,Leicester,9002.51
O004507,C00573,2024-01-14,Leicester,1104.07
O004508,C00573,2024-03-24,Leicester,2754.31
O004509,C00573,2025-06-22,Leicester,252.3
O004510,C00573,2024-07-06,Leicester,4942.36
O004511,C00573,2024-06-09,Leicester,2257.01
O004512,C00573,2025-09-10,Leicester,122.01
O004513,C00573,2026-06-03,Leicester,6454.32
O004514,C00573,2024-11-15,Leicester,9368.43
O004515,C00573,2025-04-10,Leicester,6649.74
O004516,C00573,2025-08-21,Leicester,6248.63
O004517,C00573,2024-11-08,Leicester,1238.74
O004518,C00573,2025-06-05,Leicester,10232.67
O004519,C00573,2024-04-16,Leicester,5685.92
O004520,C00574,2024-04-28,Rugby,6044.43
O004521,C00574,2024-07-29,Rugby,2124.26
O004522,C00574,2026-04-16,Rugby,7600.26
O004523,C00574,2026-02-13,Rugby,12528.5
O004524,C00574,2024-10-27,Rugby,1777.09
O004525,C00574,2024-10-07,Rugby,5548.46
O004526,C00574,2024-06-02,Rugby,8416.27
O004527,C00574,2026-04-07,Rugby,5481.26
O004528,C00574,2025-09-25,Rugby,4971.06
O004529,C00574,2024-12-23,Rugby,5680.86
O004530,C00574,2024-09-15,Rugby,3297.06
O004531,C00574,2026-03-04,Rugby,6149.74
O004532,C00574,2025-07-26,Rugby,6623.78
O004533,C00575,2024-08-30,Binley (Coventry),8607.53
O004534,C00575,2024-01-08,Binley (Coventry),4962.99
O004535,C00575,2025-02-16,Binley (Coventry),8206.89
O004536,C00575,2026-01-28,Binley (Coventry),5937.56
O004537,C00575,2024-02-26,Binley (Coventry),3557.32
O004538,C00575,2026-04-10,Binley (Coventry),1115.27
O004539,C00575,2025-02-21,Binley (Coventry),9909.19
O004540,C00575,2025-03-18,Binley (Coventry),4375.05
O004541,C00575,2025-04-23,Binley (Coventry),5148.71
O004542,C00575,2024-09-10,Binley (Coventry),1897.36
O004543,C00576,2025-08-31,Northampton,6393.31
O004544,C00576,2026-04-17,Northampton,722.76
O004545,C00576,2024-01-22,Northampton,3251.3
O004546,C00576,2025-05-09,Northampton,9192.25
O004547,C00576,2025-08-29,Northampton,6685.27
O004548,C00576,2025-03-13,Northampton,1069.11
O004549,C00576,2024-08-08,Northampton,8266.36
O004550,C00576,2025-06-24,Northampton,4974.26
O004551,C00576,2026-02-17,Northampton,8865.42
O004552,C00576,2026-02-13,Northampton,9930.98
O004553,C00577,2024-05-10,Northampton,4626.96
O004554,C00577,2025-09-04,Northampton,5165.59
O004555,C00577,2025-04-01,Northampton,1694.05
O004556,C00577,2026-03-08,Northampton,3618.36
O004557,C00577,2024-03-08,Northampton,2665.39
O004558,C00577,2026-05-15,Northampton,3039.45
O004559,C00577,2025-05-22,Northampton,699.15
O004560,C00578,2025-06-08,Birmingham South,2901.07
O004561,C00578,2025-06-13,Birmingham South,4202.06
O004562,C00578,2026-06-07,Birmingham South,4290.15
O004563,C00578,2025-06-10,Birmingham South,205.71
O004564,C00578,2024-07-12,Birmingham South,3454.8
O004565,C00579,2026-01-27,Rugby,2566.56
O004566,C00579,2026-02-01,Rugby,5919.45
O004567,C00579,2025-07-29,Rugby,4336.38
O004568,C00580,2024-06-07,Rugby,4839.04
O004569,C00582,2024-12-27,Rugby,7186.95
O004570,C00582,2026-04-02,Rugby,2789.92
O004571,C00582,2024-08-01,Rugby,1662.75
O004572,C00582,2024-12-31,Rugby,1454.83
O004573,C00582,2024-01-23,Rugby,2365.4
O004574,C00582,2026-02-15,Rugby,3932.1
O004575,C00582,2026-03-11,Rugby,1909.04
O004576,C00582,2024-02-27,Rugby,3218.3
O004577,C00582,2025-01-02,Rugby,9183.84
O004578,C00582,2026-02-05,Rugby,2255.77
O004579,C00582,2024-08-30,Rugby,6494.73
O004580,C00582,2026-02-22,Rugby,7005.83
O004581,C00582,2024-12-17,Rugby,5239.89
O004582,C00582,2025-12-03,Rugby,7653.09
O004583,C00582,2024-02-12,Rugby,4490.08
O004584,C00582,2025-08-11,Rugby,8178.06
O004585,C00582,2025-04-09,Rugby,7175.68
O004586,C00582,2024-10-15,Rugby,8698.84
O004587,C00582,2025-11-01,Rugby,1402.16
O004588,C00582,2024-12-06,Rugby,3398.5
O004589,C00583,2025-01-12,Binley (Coventry),3533.81
O004590,C00583,2025-11-10,Binley (Coventry),3646.55
O004591,C00583,2025-04-02,Binley (Coventry),8095.86
O004592,C00584,2024-05-31,Birmingham South,9176.44
O004593,C00584,2025-04-26,Birmingham South,9580.76
O004594,C00584,2026-05-02,Birmingham South,6205.4
O004595,C00584,2026-01-06,Birmingham South,2245.74
O004596,C00584,2024-05-15,Birmingham South,5285.73
O004597,C00584,2025-11-05,Birmingham South,2833.15
O004598,C00584,2024-06-21,Birmingham South,5326.9
O004599,C00584,2026-03-12,Birmingham South,2055.13
O004600,C00585,2026-04-04,Leicester,466.1
O004601,C00585,2026-04-16,Leicester,1183.14
O004602,C00585,2025-05-23,Leicester,2650.12
O004603,C00585,2024-10-16,Leicester,4557.74
O004604,C00585,2025-09-29,Leicester,4412.66
O004605,C00585,2025-03-10,Leicester,8366.63
O004606,C00585,2025-07-27,Leicester,6929.74
O004607,C00585,2026-02-16,Leicester,176.61
O004608,C00585,2024-03-22,Leicester,6606.03
O004609,C00585,2024-04-05,Leicester,8379.93
O004610,C00585,2025-11-15,Leicester,11568.64
O004611,C00585,2025-10-23,Leicester,244.02
O004612,C00585,2025-01-12,Leicester,3758.59
O004613,C00585,2024-04-05,Leicester,1155.49
O004614,C00585,2024-06-26,Leicester,958.88
O004615,C00585,2024-10-18,Leicester,4818.4
O004616,C00585,2025-12-26,Leicester,2433.47
O004617,C00585,2025-08-07,Leicester,7540.34
O004618,C00585,2025-07-27,Leicester,6729.32
O004619,C00585,2024-08-04,Leicester,6846.33
O004620,C00585,2026-02-04,Leicester,5015.95
O004621,C00585,2024-08-26,Leicester,2692.48
O004622,C00585,2026-01-30,Leicester,4128.78
O004623,C00585,2026-05-18,Leicester,1781.85
O004624,C00585,2025-10-25,Leicester,10031.64
O004625,C00585,2025-08-31,Leicester,7376.67
O004626,C00585,2026-04-24,Leicester,5872.03
O004627,C00585,2025-06-23,Leicester,4372.29
O004628,C00585,2026-03-23,Leicester,8410.59
O004629,C00585,2025-10-31,Leicester,1439.97
O004630,C00586,2024-07-17,Leicester,5887.01
O004631,C00587,2025-01-27,Rugby,8939.36
O004632,C00587,2025-12-24,Rugby,9322.6
O004633,C00589,2025-12-03,Binley (Coventry),7111.34
O004634,C00589,2025-05-29,Binley (Coventry),4910.0
O004635,C00589,2025-02-09,Binley (Coventry),7028.36
O004636,C00589,2024-08-17,Binley (Coventry),6285.88
O004637,C00589,2024-04-19,Binley (Coventry),3255.59
O004638,C00589,2024-06-30,Binley (Coventry),2409.2
O004639,C00589,2024-06-03,Binley (Coventry),3005.77
O004640,C00589,2025-03-17,Binley (Coventry),3239.69
O004641,C00589,2024-11-29,Binley (Coventry),3895.57
O004642,C00589,2024-04-04,Binley (Coventry),7400.96
O004643,C00589,2024-08-17,Binley (Coventry),5031.15
O004644,C00589,2024-03-30,Binley (Coventry),3950.35
O004645,C00589,2026-06-07,Binley (Coventry),6196.11
O004646,C00589,2026-03-09,Binley (Coventry),1921.54
O004647,C00589,2024-02-11,Binley (Coventry),3785.88
O004648,C00589,2025-09-09,Binley (Coventry),1386.18
O004649,C00589,2024-12-23,Binley (Coventry),7991.8
O004650,C00589,2025-09-24,Binley (Coventry),8901.69
O004651,C00589,2025-03-15,Binley (Coventry),186.44
O004652,C00589,2026-04-01,Binley (Coventry),3491.03
O004653,C00589,2024-11-15,Binley (Coventry),3280.48
O004654,C00589,2025-05-05,Binley (Coventry),1481.17
O004655,C00589,2025-09-01,Binley (Coventry),1961.08
O004656,C00590,2026-04-22,Binley (Coventry),4196.11
O004657,C00590,2024-03-25,Binley (Coventry),7561.36
O004658,C00590,2024-12-25,Binley (Coventry),7542.18
O004659,C00591,2024-03-15,Birmingham South,5292.05
O004660,C00593,2026-06-29,Nuneaton,9540.08
O004661,C00593,2024-02-12,Nuneaton,2449.89
O004662,C00593,2025-12-15,Nuneaton,7783.82
O004663,C00593,2026-03-29,Nuneaton,3586.56
O004664,C00593,2024-01-18,Nuneaton,4026.92
O004665,C00593,2026-06-10,Nuneaton,7662.35
O004666,C00593,2024-05-28,Nuneaton,1761.71
O004667,C00593,2024-08-20,Nuneaton,717.84
O004668,C00593,2024-06-29,Nuneaton,6659.25
O004669,C00593,2025-08-10,Nuneaton,159.52
O004670,C00593,2024-11-07,Nuneaton,690.96
O004671,C00593,2024-11-26,Nuneaton,2337.84
O004672,C00593,2025-09-13,Nuneaton,2085.58
O004673,C00593,2026-01-10,Nuneaton,2571.63
O004674,C00593,2024-01-07,Nuneaton,4004.99
